cluster_rep,size
seed4_row110083,1
seed4_row110087,1
seed4_row110090,1
seed4_row110091,1
seed4_row110096,1
seed4_row110098,1
seed4_row110101,2
seed4_row110102,1
seed4_row110103,1
seed4_row110105,1
seed4_row110106,5
seed4_row110108,1
seed4_row110110,1
seed4_row110111,1
seed4_row110112,1
seed4_row110113,1
seed4_row110114,1
seed4_row110117,1
seed4_row110118,1
seed4_row110121,1
seed4_row110122,1
seed4_row110124,1
seed4_row110125,1
seed4_row110128,1
seed4_row110136,1
seed4_row110137,1
seed4_row110139,1
seed4_row110141,1
seed4_row110143,1
seed4_row110145,1
seed4_row110146,1
seed4_row110147,1
seed4_row110148,1
seed4_row110150,1
seed4_row110156,1
seed4_row110158,1
seed4_row110160,1
seed4_row110161,1
seed4_row110163,1
seed4_row110165,1
seed4_row110167,1
seed4_row110169,1
seed4_row110170,1
seed4_row110171,1
seed4_row110172,1
seed4_row110179,1
seed4_row110180,1
seed4_row110181,1
seed4_row110184,1
seed4_row110185,2
seed4_row110188,1
seed4_row110193,1
seed4_row110196,1
seed4_row110198,1
seed4_row110199,1
seed4_row110202,1
seed4_row110204,1
seed4_row110206,1
seed4_row110207,1
seed4_row110217,1
seed4_row110225,1
seed4_row110228,1
seed4_row110230,1
seed4_row110234,1
seed4_row110237,1
seed4_row110239,1
seed4_row110240,1
seed4_row110243,1
seed4_row110244,1
seed4_row110245,2
seed4_row110249,1
seed4_row110251,1
seed4_row110263,1
seed4_row110272,1
seed4_row110273,1
seed4_row110275,1
seed4_row110276,1
seed4_row110279,1
seed4_row110280,1
seed4_row110283,1
seed4_row110285,1
seed4_row110290,1
seed4_row110296,1
seed4_row110297,1
seed4_row110298,1
seed4_row110299,1
seed4_row110300,1
seed4_row110302,1
seed4_row110303,1
seed4_row110306,1
seed4_row110309,1
seed4_row110311,1
seed4_row110312,1
seed4_row110314,1
seed4_row110315,1
seed4_row110316,1
seed4_row110317,1
seed4_row110319,1
seed4_row110320,1
seed4_row110323,1
seed4_row110324,1
seed4_row110326,14
seed4_row110331,1
seed4_row110335,1
seed4_row110338,1
seed4_row110340,1
seed4_row110347,1
seed4_row110353,1
seed4_row110355,1
seed4_row110356,1
seed4_row110357,1
seed4_row110361,1
seed4_row110362,1
seed4_row110364,1
seed4_row110365,1
seed4_row110370,1
seed4_row110372,1
seed4_row110376,1
seed4_row110381,1
seed4_row110386,1
seed4_row110388,1
seed4_row110389,1
seed4_row110390,1
seed4_row110393,1
seed4_row110395,1
seed4_row110397,1
seed4_row110399,1
seed4_row110400,1
seed4_row110404,1
seed4_row110405,1
seed4_row110406,1
seed4_row110408,1
seed4_row110412,1
seed4_row110415,1
seed4_row110417,1
seed4_row110418,1
seed4_row110419,1
seed4_row110421,1
seed4_row110422,1
seed4_row110423,1
seed4_row110424,1
seed4_row110428,1
seed4_row110430,1
seed4_row110435,1
seed4_row110437,1
seed4_row110438,1
seed4_row110440,1
seed4_row110441,1
seed4_row110442,2
seed4_row110445,1
seed4_row110446,1
seed4_row110447,1
seed4_row110449,1
seed4_row110451,1
seed4_row110454,1
seed4_row110457,1
seed4_row110459,1
seed4_row110462,1
seed4_row110463,1
seed4_row110465,1
seed4_row110467,1
seed4_row110468,1
seed4_row110471,1
seed4_row110474,1
seed4_row110476,1
seed4_row110480,4
seed4_row110488,1
seed4_row110489,1
seed4_row110490,4
seed4_row110491,1
seed4_row110493,2
seed4_row110495,1
seed4_row110498,1
seed4_row110501,1
seed4_row110502,1
seed4_row110503,1
seed4_row110505,1
seed4_row110506,1
seed4_row110507,1
seed4_row110508,1
seed4_row110509,1
seed4_row110512,1
seed4_row110515,2
seed4_row110516,1
seed4_row110518,1
seed4_row110519,1
seed4_row110520,1
seed4_row110521,1
seed4_row110522,1
seed4_row110526,1
seed4_row110527,1
seed4_row110529,1
seed4_row110532,1
seed4_row110533,1
seed4_row110535,1
seed4_row110536,1
seed4_row110537,1
seed4_row110541,1
seed4_row110547,3
seed4_row110552,1
seed4_row110557,2
seed4_row110558,2
seed4_row110560,1
seed4_row110569,1
seed4_row110570,1
seed4_row110571,1
seed4_row110574,1
seed4_row110575,1
seed4_row110576,1
seed4_row110577,1
seed4_row110582,1
seed4_row110584,1
seed4_row110586,1
seed4_row110590,1
seed4_row110591,1
seed4_row110601,1
seed4_row110602,2
seed4_row110603,1
seed4_row110605,1
seed4_row110611,1
seed4_row110613,1
seed4_row110614,1
seed4_row110615,1
seed4_row110616,1
seed4_row110617,1
seed4_row110620,1
seed4_row110621,1
seed4_row110623,4
seed4_row110625,1
seed4_row110626,1
seed4_row110631,1
seed4_row110632,1
seed4_row110633,1
seed4_row110637,1
seed4_row110638,1
seed4_row110639,1
seed4_row110641,1
seed4_row110642,1
seed4_row110644,2
seed4_row110647,1
seed4_row110650,1
seed4_row110652,1
seed4_row110653,1
seed4_row110657,1
seed4_row110658,1
seed4_row110659,1
seed4_row110662,1
seed4_row110669,1
seed4_row110670,1
seed4_row110671,1
seed4_row110679,1
seed4_row110681,1
seed4_row110687,1
seed4_row110688,1
seed4_row110691,1
seed4_row110693,1
seed4_row110696,2
seed4_row110698,1
seed4_row110700,1
seed4_row110701,1
seed4_row110702,1
seed4_row110703,1
seed4_row110705,1
seed4_row110708,1
seed4_row110709,1
seed4_row110713,1
seed4_row110714,1
seed4_row110715,1
seed4_row110717,1
seed4_row110719,1
seed4_row110720,1
seed4_row110721,2
seed4_row110724,1
seed4_row110725,1
seed4_row110726,1
seed4_row110734,1
seed4_row110742,1
seed4_row110744,3
seed4_row110750,1
seed4_row110751,1
seed4_row110753,1
seed4_row110754,1
seed4_row110755,1
seed4_row110757,1
seed4_row110761,1
seed4_row110764,1
seed4_row110766,1
seed4_row110774,1
seed4_row110775,1
seed4_row110779,1
seed4_row110780,1
seed4_row110784,3
seed4_row110786,1
seed4_row110787,1
seed4_row110793,1
seed4_row110795,1
seed4_row110796,3
seed4_row110797,1
seed4_row110798,1
seed4_row110802,1
seed4_row110804,4
seed4_row110805,1
seed4_row110809,1
seed4_row110812,1
seed4_row110813,2
seed4_row110815,1
seed4_row110817,1
seed4_row110818,1
seed4_row110819,1
seed4_row110823,5
seed4_row110827,1
seed4_row110835,1
seed4_row110836,1
seed4_row110840,1
seed4_row110841,2
seed4_row110842,1
seed4_row110843,1
seed4_row110845,1
seed4_row110848,1
seed4_row110850,1
seed4_row110851,1
seed4_row110853,1
seed4_row110854,1
seed4_row110855,1
seed4_row110857,1
seed4_row110859,1
seed4_row110860,1
seed4_row110863,3
seed4_row110864,1
seed4_row110871,1
seed4_row110873,1
seed4_row110879,1
seed4_row110881,1
seed4_row110882,1
seed4_row110883,1
seed4_row110885,1
seed4_row110889,1
seed4_row110896,1
seed4_row110898,1
seed4_row110899,1
seed4_row110900,1
seed4_row110901,1
seed4_row110902,1
seed4_row110904,2
seed4_row110905,1
seed4_row110906,1
seed4_row110907,1
seed4_row110910,1
seed4_row110915,1
seed4_row110916,1
seed4_row110917,2
seed4_row110919,1
seed4_row110920,1
seed4_row110923,1
seed4_row110924,1
seed4_row110925,1
seed4_row110928,1
seed4_row110929,1
seed4_row110931,1
seed4_row110932,1
seed4_row110936,1
seed4_row110939,1
seed4_row110942,1
seed4_row110943,1
seed4_row110944,2
seed4_row110945,1
seed4_row110947,1
seed4_row110951,1
seed4_row110953,1
seed4_row110956,1
seed4_row110963,1
seed4_row110965,1
seed4_row110967,1
seed4_row110969,2
seed4_row110972,1
seed4_row110974,1
seed4_row110976,1
seed4_row110980,1
seed4_row110983,1
seed4_row110984,1
seed4_row110986,1
seed4_row110988,1
seed4_row110990,1
seed4_row110993,1
seed4_row110994,1
seed4_row111000,1
seed4_row111002,1
seed4_row111004,2
seed4_row111009,1
seed4_row111013,3
seed4_row111015,1
seed4_row111016,1
seed4_row111017,1
seed4_row111024,1
seed4_row111026,1
seed4_row111028,1
seed4_row111032,1
seed4_row111037,2
seed4_row111038,1
seed4_row111039,1
seed4_row111043,1
seed4_row111044,1
seed4_row111046,2
seed4_row111047,1
seed4_row111051,1
seed4_row111053,1
seed4_row111054,1
seed4_row111058,1
seed4_row111059,1
seed4_row111061,1
seed4_row111063,1
seed4_row111064,1
seed4_row111068,1
seed4_row111070,1
seed4_row111074,1
seed4_row111076,1
seed4_row111079,1
seed4_row111082,1
seed4_row111083,1
seed4_row111085,1
seed4_row111086,1
seed4_row111089,1
seed4_row111090,1
seed4_row111092,1
seed4_row111093,1
seed4_row111101,5
seed4_row111102,1
seed4_row111105,1
seed4_row111106,1
seed4_row111107,1
seed4_row111108,1
seed4_row111116,1
seed4_row111118,1
seed4_row111124,1
seed4_row111127,1
seed4_row111128,1
seed4_row111130,1
seed4_row111132,1
seed4_row111133,1
seed4_row111134,1
seed4_row111137,1
seed4_row111143,1
seed4_row111145,1
seed4_row111147,1
seed4_row111151,1
seed4_row111152,1
seed4_row111157,3
seed4_row111158,1
seed4_row111159,1
seed4_row111161,1
seed4_row111162,1
seed4_row111163,1
seed4_row111171,1
seed4_row111172,1
seed4_row111173,1
seed4_row111175,1
seed4_row111176,2
seed4_row111177,1
seed4_row111178,1
seed4_row111179,1
seed4_row111180,1
seed4_row111182,1
seed4_row111183,2
seed4_row111184,1
seed4_row111187,1
seed4_row111188,1
seed4_row111189,1
seed4_row111190,1
seed4_row111191,1
seed4_row111196,1
seed4_row111201,1
seed4_row111203,1
seed4_row111205,1
seed4_row111207,1
seed4_row111208,1
seed4_row111209,1
seed4_row111210,1
seed4_row111211,1
seed4_row111212,1
seed4_row111214,1
seed4_row111218,1
seed4_row111221,1
seed4_row111225,1
seed4_row111227,1
seed4_row111229,1
seed4_row111231,1
seed4_row111232,1
seed4_row111237,1
seed4_row111241,1
seed4_row111242,1
seed4_row111243,1
seed4_row111248,1
seed4_row111249,1
seed4_row111251,1
seed4_row111252,1
seed4_row111260,1
seed4_row111261,1
seed4_row111264,1
seed4_row111265,1
seed4_row111267,1
seed4_row111271,1
seed4_row111273,1
seed4_row111275,1
seed4_row111277,1
seed4_row111278,1
seed4_row111283,1
seed4_row111285,1
seed4_row111291,3
seed4_row111292,1
seed4_row111293,1
seed4_row111295,1
seed4_row111302,2
seed4_row111304,1
seed4_row111305,1
seed4_row111306,1
seed4_row111311,1
seed4_row111312,1
seed4_row111313,1
seed4_row111314,1
seed4_row111317,1
seed4_row111318,1
seed4_row111319,1
seed4_row111327,1
seed4_row111328,1
seed4_row111330,1
seed4_row111335,1
seed4_row111336,1
seed4_row111340,1
seed4_row111343,1
seed4_row111347,1
seed4_row111348,1
seed4_row111349,1
seed4_row111351,1
seed4_row111354,1
seed4_row111356,1
seed4_row111358,1
seed4_row111359,1
seed4_row111361,1
seed4_row111365,1
seed4_row111367,1
seed4_row111370,1
seed4_row111371,1
seed4_row111372,1
seed4_row111376,1
seed4_row111381,1
seed4_row111382,1
seed4_row111383,1
seed4_row111390,1
seed4_row111391,2
seed4_row111395,1
seed4_row111396,1
seed4_row111401,1
seed4_row111404,2
seed4_row111406,1
seed4_row111407,4
seed4_row111408,1
seed4_row111409,1
seed4_row111411,1
seed4_row111417,1
seed4_row111418,15
seed4_row111420,1
seed4_row111423,1
seed4_row111425,1
seed4_row111426,1
seed4_row111427,1
seed4_row111430,1
seed4_row111431,1
seed4_row111433,1
seed4_row111434,1
seed4_row111436,1
seed4_row111437,1
seed4_row111438,1
seed4_row111440,1
seed4_row111445,1
seed4_row111446,1
seed4_row111447,1
seed4_row111448,1
seed4_row111449,1
seed4_row111450,1
seed4_row111456,4
seed4_row111459,1
seed4_row111461,1
seed4_row111463,2
seed4_row111465,1
seed4_row111472,1
seed4_row111475,1
seed4_row111476,1
seed4_row111479,1
seed4_row111480,1
seed4_row111482,2
seed4_row111483,1
seed4_row111484,1
seed4_row111485,1
seed4_row111494,1
seed4_row111495,1
seed4_row111497,1
seed4_row111498,1
seed4_row111499,1
seed4_row111501,1
seed4_row111504,1
seed4_row111508,1
seed4_row111509,1
seed4_row111512,1
seed4_row111514,1
seed4_row111517,1
seed4_row111520,1
seed4_row111521,1
seed4_row111522,1
seed4_row111523,1
seed4_row111531,1
seed4_row111536,1
seed4_row111537,4
seed4_row111540,1
seed4_row111541,1
seed4_row111546,1
seed4_row111547,1
seed4_row111551,1
seed4_row111552,1
seed4_row111553,1
seed4_row111554,1
seed4_row111559,1
seed4_row111560,1
seed4_row111561,1
seed4_row111564,1
seed4_row111569,1
seed4_row111570,1
seed4_row111572,1
seed4_row111573,1
seed4_row111574,1
seed4_row111576,1
seed4_row111584,1
seed4_row111585,1
seed4_row111588,3
seed4_row111589,1
seed4_row111593,1
seed4_row111594,1
seed4_row111598,1
seed4_row111600,1
seed4_row111601,1
seed4_row111602,1
seed4_row111603,1
seed4_row111605,1
seed4_row111607,1
seed4_row111608,1
seed4_row111610,3
seed4_row111611,1
seed4_row111612,1
seed4_row111614,1
seed4_row111617,1
seed4_row111620,1
seed4_row111621,5
seed4_row111622,1
seed4_row111626,1
seed4_row111627,1
seed4_row111633,1
seed4_row111636,1
seed4_row111638,1
seed4_row111640,1
seed4_row111644,1
seed4_row111646,1
seed4_row111647,1
seed4_row111649,2
seed4_row111652,1
seed4_row111659,1
seed4_row111662,1
seed4_row111665,1
seed4_row111666,1
seed4_row111668,1
seed4_row111669,1
seed4_row111672,1
seed4_row111673,1
seed4_row111676,1
seed4_row111680,1
seed4_row111685,1
seed4_row111686,1
seed4_row111689,1
seed4_row111690,1
seed4_row111691,3
seed4_row111692,1
seed4_row111693,1
seed4_row111695,1
seed4_row111696,1
seed4_row111697,1
seed4_row111700,1
seed4_row111705,1
seed4_row111708,4
seed4_row111709,1
seed4_row111710,4
seed4_row111711,1
seed4_row111713,1
seed4_row111715,1
seed4_row111717,1
seed4_row111721,1
seed4_row111722,1
seed4_row111723,1
seed4_row111725,1
seed4_row111730,1
seed4_row111732,1
seed4_row111735,1
seed4_row111737,1
seed4_row111738,2
seed4_row111742,1
seed4_row111743,1
seed4_row111747,1
seed4_row111748,1
seed4_row111756,1
seed4_row111759,2
seed4_row111760,1
seed4_row111761,1
seed4_row111762,1
seed4_row111772,1
seed4_row111778,1
seed4_row111781,1
seed4_row111785,1
seed4_row111790,1
seed4_row111791,1
seed4_row111794,1
seed4_row111796,2
seed4_row111798,1
seed4_row111800,1
seed4_row111801,1
seed4_row111802,1
seed4_row111808,1
seed4_row111811,1
seed4_row111817,1
seed4_row111818,1
seed4_row111820,1
seed4_row111822,1
seed4_row111826,1
seed4_row111830,1
seed4_row111835,1
seed4_row111839,2
seed4_row111840,3
seed4_row111841,1
seed4_row111842,1
seed4_row111843,1
seed4_row111845,1
seed4_row111851,1
seed4_row111852,1
seed4_row111855,1
seed4_row111857,1
seed4_row111858,1
seed4_row111861,1
seed4_row111862,1
seed4_row111864,1
seed4_row111865,1
seed4_row111868,1
seed4_row111869,1
seed4_row111870,1
seed4_row111871,1
seed4_row111874,2
seed4_row111875,1
seed4_row111877,1
seed4_row111882,1
seed4_row111883,1
seed4_row111885,1
seed4_row111887,1
seed4_row111897,1
seed4_row111900,1
seed4_row111906,1
seed4_row111915,1
seed4_row111916,2
seed4_row111917,1
seed4_row111920,1
seed4_row111921,1
seed4_row111923,2
seed4_row111924,1
seed4_row111925,1
seed4_row111926,1
seed4_row111928,1
seed4_row111929,1
seed4_row111931,3
seed4_row111932,1
seed4_row111933,1
seed4_row111935,1
seed4_row111937,1
seed4_row111938,1
seed4_row111940,1
seed4_row111942,1
seed4_row111943,1
seed4_row111946,1
seed4_row111948,1
seed4_row111951,1
seed4_row111952,1
seed4_row111953,1
seed4_row111954,2
seed4_row111958,3
seed4_row111965,1
seed4_row111975,1
seed4_row111980,1
seed4_row111983,1
seed4_row111984,1
seed4_row111986,1
seed4_row111988,1
seed4_row111989,1
seed4_row111991,1
seed4_row111994,1
seed4_row112000,1
seed4_row112002,1
seed4_row112003,1
seed4_row112012,1
seed4_row112014,1
seed4_row112020,1
seed4_row112021,1
seed4_row112022,1
seed4_row112025,1
seed4_row112033,1
seed4_row112035,1
seed4_row112036,1
seed4_row112038,1
seed4_row112039,1
seed4_row112040,1
seed4_row112041,1
seed4_row112043,1
seed4_row112044,1
seed4_row112045,1
seed4_row112047,1
seed4_row112051,1
seed4_row112052,1
seed4_row112054,1
seed4_row112062,1
seed4_row112067,1
seed4_row112068,1
seed4_row112069,1
seed4_row112070,1
seed4_row112071,1
seed4_row112073,1
seed4_row112076,1
seed4_row112079,1
seed4_row112082,1
seed4_row112084,1
seed4_row112085,1
seed4_row112087,1
seed4_row112102,1
seed4_row112103,1
seed4_row112104,1
seed4_row112106,1
seed4_row112109,1
seed4_row112110,1
seed4_row112111,1
seed4_row112112,1
seed4_row112118,1
seed4_row112121,3
seed4_row112123,2
seed4_row112125,1
seed4_row112127,1
seed4_row112133,3
seed4_row112137,1
seed4_row112142,1
seed4_row112152,1
seed4_row112153,1
seed4_row112154,1
seed4_row112156,1
seed4_row112159,1
seed4_row112163,4
seed4_row112166,1
seed4_row112171,1
seed4_row112176,1
seed4_row112178,1
seed4_row112180,1
seed4_row112182,1
seed4_row112183,1
seed4_row112185,1
seed4_row112187,1
seed4_row112192,1
seed4_row112196,1
seed4_row112198,1
seed4_row112200,1
seed4_row112201,1
seed4_row112202,1
seed4_row112203,1
seed4_row112204,1
seed4_row112205,1
seed4_row112206,2
seed4_row112207,1
seed4_row112209,1
seed4_row112210,1
seed4_row112212,1
seed4_row112213,1
seed4_row112216,1
seed4_row112219,1
seed4_row112224,1
seed4_row112226,1
seed4_row112228,1
seed4_row112229,1
seed4_row112230,2
seed4_row112231,1
seed4_row112237,1
seed4_row112238,2
seed4_row112243,1
seed4_row112244,1
seed4_row112246,1
seed4_row112247,1
seed4_row112249,1
seed4_row112253,1
seed4_row112256,1
seed4_row112257,1
seed4_row112258,1
seed4_row112259,1
seed4_row112262,1
seed4_row112267,1
seed4_row112269,1
seed4_row112271,1
seed4_row112273,1
seed4_row112275,1
seed4_row112277,1
seed4_row112280,1
seed4_row112283,1
seed4_row112286,1
seed4_row112287,1
seed4_row112292,1
seed4_row112302,1
seed4_row112303,1
seed4_row112304,1
seed4_row112307,1
seed4_row112312,1
seed4_row112314,1
seed4_row112316,1
seed4_row112319,1
seed4_row112322,1
seed4_row112324,1
seed4_row112325,1
seed4_row112331,1
seed4_row112335,1
seed4_row112336,1
seed4_row112338,1
seed4_row112341,2
seed4_row112343,1
seed4_row112344,1
seed4_row112345,1
seed4_row112349,1
seed4_row112353,1
seed4_row112354,2
seed4_row112355,1
seed4_row112361,1
seed4_row112364,1
seed4_row112365,1
seed4_row112366,1
seed4_row112367,1
seed4_row112370,1
seed4_row112372,1
seed4_row112373,1
seed4_row112374,1
seed4_row112375,1
seed4_row112376,1
seed4_row112378,1
seed4_row112379,1
seed4_row112381,1
seed4_row112383,1
seed4_row112388,2
seed4_row112390,1
seed4_row112391,2
seed4_row112392,1
seed4_row112394,1
seed4_row112397,1
seed4_row112399,1
seed4_row112402,1
seed4_row112404,1
seed4_row112405,1
seed4_row112406,1
seed4_row112407,1
seed4_row112416,1
seed4_row112418,1
seed4_row112421,1
seed4_row112424,1
seed4_row112428,1
seed4_row112429,1
seed4_row112433,1
seed4_row112435,1
seed4_row112436,1
seed4_row112439,1
seed4_row112440,1
seed4_row112442,1
seed4_row112443,1
seed4_row112444,1
seed4_row112445,1
seed4_row112447,1
seed4_row112449,1
seed4_row112450,1
seed4_row112451,1
seed4_row112453,1
seed4_row112461,1
seed4_row112463,1
seed4_row112466,1
seed4_row112469,1
seed4_row112470,1
seed4_row112472,1
seed4_row112474,1
seed4_row112476,1
seed4_row112480,1
seed4_row112482,2
seed4_row112486,1
seed4_row112487,1
seed4_row112488,1
seed4_row112489,1
seed4_row112490,1
seed4_row112491,1
seed4_row112492,1
seed4_row112493,1
seed4_row112495,1
seed4_row112498,1
seed4_row112499,1
seed4_row112503,1
seed4_row112505,3
seed4_row112509,1
seed4_row112512,1
seed4_row112513,1
seed4_row112515,1
seed4_row112516,1
seed4_row112518,1
seed4_row112520,1
seed4_row112522,1
seed4_row112527,1
seed4_row112531,1
seed4_row112532,1
seed4_row112533,1
seed4_row112537,1
seed4_row112541,1
seed4_row112544,1
seed4_row112545,1
seed4_row112547,1
seed4_row112548,2
seed4_row112554,1
seed4_row112555,1
seed4_row112556,4
seed4_row112559,1
seed4_row112560,1
seed4_row112573,1
seed4_row112575,1
seed4_row112577,1
seed4_row112578,1
seed4_row112579,1
seed4_row112586,1
seed4_row112587,2
seed4_row112590,1
seed4_row112592,1
seed4_row112595,1
seed4_row112600,1
seed4_row112601,1
seed4_row112604,1
seed4_row112605,1
seed4_row112607,1
seed4_row112608,2
seed4_row112611,1
seed4_row112616,1
seed4_row112617,1
seed4_row112618,1
seed4_row112619,1
seed4_row112620,1
seed4_row112623,1
seed4_row112627,1
seed4_row112629,1
seed4_row112630,1
seed4_row112634,2
seed4_row112635,1
seed4_row112637,1
seed4_row112639,1
seed4_row112641,1
seed4_row112644,1
seed4_row112646,1
seed4_row112647,1
seed4_row112649,1
seed4_row112651,1
seed4_row112662,1
seed4_row112665,1
seed4_row112666,1
seed4_row112671,2
seed4_row112674,1
seed4_row112675,1
seed4_row112676,1
seed4_row112678,4
seed4_row112679,1
seed4_row112680,1
seed4_row112681,1
seed4_row112683,1
seed4_row112686,1
seed4_row112688,1
seed4_row112690,1
seed4_row112692,1
seed4_row112693,26
seed4_row112695,1
seed4_row112699,1
seed4_row112703,1
seed4_row112705,1
seed4_row112709,1
seed4_row112711,1
seed4_row112713,1
seed4_row112715,1
seed4_row112722,1
seed4_row112725,1
seed4_row112726,1
seed4_row112727,1
seed4_row112728,1
seed4_row112730,1
seed4_row112731,1
seed4_row112739,1
seed4_row112740,1
seed4_row112741,1
seed4_row112743,2
seed4_row112745,1
seed4_row112749,1
